"","log_e[1]","log_e[2]","log_e[3]","log_b[1]","log_b[2]","log_b[3]","e[1]","e[2]","e[3]","b[1]","b[2]","b[3]","lp__"
"1225",3.23466721947273,3.41992997754212,3.8185950714729,0.581301919601289,0.258451053020922,1.03806284964634,25.397918439683,30.5672745504157,45.5401826538971,1.78836522351162,1.29492276574413,2.82374170057683,-138.67449274222
"1226",3.4549449318268,3.59938274505828,3.67594707158416,0.960697308071623,0.496620218485632,0.583410358844129,31.6565453661516,36.5756509732057,39.4860352563593,2.61351826555603,1.64315835903547,1.79213986082777,-137.388000891679
"1227",3.28674558335478,3.74195183232362,3.83216395909971,0.786915568878691,0.416000699897183,0.657061599713575,26.7556477889728,42.1802386244499,46.1623236097789,2.19661067222149,1.51588692983519,1.92911548456563,-136.156053613904
"1228",3.06634129099871,3.41342232316311,3.82763175983502,0.651512057445248,0.649327703856559,0.75137299316286,21.4632311276886,30.3689991459746,45.9535801514463,1.91843942765765,1.91425345110004,2.11990863946398,-137.05913876066
"1229",3.09334188673393,3.75605860197214,3.81623067579858,0.57959354599202,0.447323881610534,0.682505789528007,22.0506457402009,42.7794822931714,45.4326348359231,1.78531263578262,1.5641208072238,1.97883005653133,-137.310514391123
"1230",3.14936008193107,3.46405619666089,3.75829970433465,0.60234884750597,0.246471718748638,0.800594482236018,23.3211361885432,31.9462945208959,42.8754630031315,1.8264037099199,1.27950299676004,2.22686436638117,-137.220383016403
"1231",3.43045955471567,3.45460673951501,3.77063456358542,0.796169150810971,0.76647322926781,0.704492972811558,30.8908355173836,31.6458411760304,43.407600981123,2.21703152635611,2.15216266930348,2.02282079972567,-137.193654658896
"1232",3.09902477208757,3.64107279026998,3.75116737362949,0.563569932610521,0.148962928117718,0.727666118801033,22.1763137722197,38.132723204591,42.5707489742046,1.75693345208388,1.16062996167422,2.070243263147,-139.332196989407
"1233",3.29156147725469,3.46566606505381,3.90873294151149,0.550331364097703,0.250105544539532,0.835428455876485,26.884810918273,31.9977652701658,49.8357671206474,1.73382745085773,1.28416094571114,2.3058017709929,-137.789904887896
"1234",3.26764397202801,3.50421591058089,3.63944064479568,0.851729526868578,0.77900945717238,0.66814877747844,26.2494220598597,33.255358452406,38.0705358162273,2.34369683528735,2.17931249364181,1.95062293904003,-137.5236163936
"1235",3.37046257678601,3.54821285542555,3.88568926965186,0.533499710562868,0.245985621590143,0.799420549403484,29.0919812209372,34.7511566179107,48.7004986692865,1.70488849635192,1.2788811851317,2.22425171102887,-137.814685108173
"1236",3.39809056609733,3.44315553945062,3.91679465871831,0.588231198108952,0.329727619008879,0.783578900093123,29.9069401677763,31.2855252795689,50.2391527878357,1.80080033764745,1.39058930678059,2.18929352419585,-136.984533841303
"1237",3.24322572627244,3.57280723237957,3.54425236769549,0.67727072059345,0.765532082824009,0.720104645884957,25.6162195305239,35.6164365581893,34.6137972730652,1.96849781337526,2.15013812190802,2.0546482098745,-137.934344322252
"1238",3.25952801264202,3.56382533083916,3.69987300191492,0.699574212675115,0.622321566070236,0.782053547818042,26.0372449914041,35.2979656101914,40.4421679560306,2.01289545960777,1.86324867949762,2.18595662595755,-135.231817807049
